instances,timepoints,var_0,var_1,var_2,var_3,var_4,var_5,label
79,64,0.52,0.51,0.51,0,1,3,3
79,65,0.52,0.51,0.51,0,1,3,3
79,66,0.52,0.51,0.51,0,1,3,3
79,67,0.52,0.51,0.51,0,1,3,3
79,68,0.7,0.69,0.69,0.18,2,3,3
79,69,0.7,0.69,0.69,0,1,3,3
79,70,0.7,0.69,0.69,0,1,3,3
79,71,0.7,0.69,0.69,0,1,3,3
79,72,1.13,1.01,1.01,0.32,2,3,3
79,73,1.26,1.26,1.26,0.25,2,3,3
79,74,1.26,1.26,1.26,0,1,3,3
79,75,1.26,1.26,1.26,0,1,3,3
79,76,1.26,1.26,1.26,0,1,3,3
79,77,1.26,1.26,1.26,0,1,3,3
79,78,1.26,1.26,1.26,0,1,3,3
79,79,1.26,1.26,1.26,0,1,3,3
79,80,1.14,1.26,1.26,0,1,3,3
79,81,-0.03,0.59,0.59,-0.67,3,3,3
79,82,-0.49,-0.49,-0.49,-1.08,3,5,3
79,83,-0.49,-0.49,-0.49,0,1,5,3
79,84,-0.49,-0.49,-0.49,0,1,5,3
79,85,-0.49,-0.49,-0.49,0,1,5,3
79,86,-0.49,-0.49,-0.49,0,1,5,3
79,87,-0.49,-0.49,-0.49,0,1,5,3
79,88,-0.49,-0.49,-0.49,0,1,5,3
79,89,-0.49,-0.49,-0.49,0,1,5,3
79,90,-0.49,-0.49,-0.49,0,1,5,3
79,91,-0.15,-0.49,-0.49,0,1,5,3
79,92,-0.08,-0.07,-0.07,0.42,2,5,3
79,93,1.13,1.13,1.13,1.2,2,3,3
79,94,1.13,1.13,1.13,0,1,3,3
79,95,1.13,1.13,1.13,0,1,3,3
79,96,1.13,1.13,1.13,0,1,3,3
79,97,1.13,1.13,1.13,0,1,3,3
79,98,1.13,1.13,1.13,0,1,3,3
79,99,1.13,1.13,1.13,0,1,3,3
79,100,1.13,1.13,1.13,0,1,3,3
79,101,1.13,1.13,1.13,0,1,3,3
79,102,1.13,1.13,1.13,0,1,3,3
79,103,1.13,1.13,1.13,0,1,3,3
79,104,1.13,1.13,1.13,0,1,3,3
79,105,1.13,1.13,1.13,0,1,3,3
79,106,1.13,1.13,1.13,0,1,3,3
79,107,1.13,1.13,1.13,0,1,3,3
79,108,0.34,0.33,0.33,-0.8,3,3,3
79,109,0.34,0.33,0.33,0,1,3,3
79,110,0.34,0.33,0.33,0,1,3,3
79,111,0.34,0.33,0.33,0,1,3,3
79,112,0.34,0.33,0.33,0,1,3,3
79,113,0.34,0.33,0.33,0,1,3,3
79,114,0.34,0.33,0.33,0,1,3,3
79,115,0.34,0.33,0.33,0,1,3,3
79,116,1.34,0.97,0.97,0.64,2,3,3
79,117,1.67,1.34,1.34,0.37,2,3,3
79,118,1.67,1.67,1.67,0.33,2,3,3
80,0,0,0,0,0,1,4,3
80,1,0,0,0,0,1,4,3
80,2,0,0,0,0,1,4,3
80,3,0,0,0,0,1,4,3
80,4,0,0,0,0,1,4,3
80,5,0,0,0,0,1,4,3
80,6,0,0,0,0,1,4,3
80,7,0,0,0,0,1,4,3
80,8,0,0,0,0,1,4,3
80,9,0.42,0,0,0,1,4,3
80,10,1.63,1.28,1.28,1.28,2,3,3
80,11,3.13,2.3,2.3,1.02,2,3,3
80,12,4.04,3.26,3.26,0.96,2,1,3
80,13,5,4.51,4.51,1.25,2,1,3
80,14,5,5,5,0.49,2,1,3
80,15,5,5,5,0,1,1,3
80,16,5,5,5,0,1,1,3
80,17,5,5,5,0,1,1,3
80,18,5,5,5,0,1,1,3
80,19,5,5,5,0,1,1,3
80,20,5,5,5,0,1,1,3
80,21,5,5,5,0,1,1,3
80,22,5,5,5,0,1,1,3
80,23,5,5,5,0,1,1,3
80,24,5,5,5,0,1,1,3
80,25,5,5,5,0,1,1,3
80,26,5,5,5,0,1,1,3
80,27,5,5,5,0,1,1,3
80,28,5,5,5,0,1,1,3
80,29,5,5,5,0,1,1,3
80,30,5,5,5,0,1,1,3
80,31,5,5,5,0,1,1,3
80,32,5,5,5,0,1,1,3
80,33,5,5,5,0,1,1,3
80,34,5,5,5,0,1,1,3
80,35,5,5,5,0,1,1,3
80,36,5,5,5,0,1,1,3
80,37,5,5,5,0,1,1,3
80,38,5,5,5,0,1,1,3
80,39,3.15,4.56,4.56,-0.44,3,1,3
80,40,3.15,3.14,3.14,-1.42,3,1,3
80,41,3.15,3.14,3.14,0,1,1,3
80,42,3.15,3.14,3.14,0,1,1,3
80,43,3.15,3.14,3.14,0,1,1,3
80,44,3.15,3.14,3.14,0,1,1,3
80,45,3.15,3.14,3.14,0,1,1,3
80,46,4.44,2.98,2.98,-0.16,3,1,3
80,47,4.44,4.43,4.43,1.45,2,1,3
80,48,4.44,4.43,4.43,0,1,1,3
80,49,4.44,4.43,4.43,0,1,1,3
80,50,3.35,3.82,3.82,-0.61,3,1,3
80,51,3.35,3.35,3.35,-0.47,3,1,3
80,52,3.35,3.35,3.35,0,1,1,3
80,53,3.78,3.35,3.35,0,1,1,3
80,54,4.24,4.23,4.23,0.88,2,1,3
80,55,4.24,4.23,4.23,0,1,1,3
80,56,4.24,4.23,4.23,0,1,1,3
80,57,3.09,4.23,4.23,0,1,1,3
80,58,2.77,2.77,2.77,-1.46,3,1,3
80,59,2.77,2.77,2.77,0,1,1,3
80,60,3,2.77,2.77,0,1,1,3
80,61,4.37,4.24,4.24,1.47,2,1,3
80,62,4.37,4.37,4.37,0.13,2,1,3
80,63,4.37,4.37,4.37,0,1,1,3
80,64,3.63,4.37,4.37,0,1,1,3
80,65,3.41,3.41,3.41,-0.96,3,1,3
80,66,3.41,3.41,3.41,0,1,1,3
80,67,3.41,3.41,3.41,0,1,1,3
80,68,4.86,4.49,4.49,1.08,4,1,3
80,69,4.86,4.86,4.86,0.37,4,1,3
80,70,4.86,4.86,4.86,0,1,1,3
80,71,4.1,4.86,4.86,0,1,1,3
80,72,3.52,3.52,3.52,-1.34,4,1,3
80,73,3.52,3.52,3.52,0,4,1,3
80,74,3.52,3.52,3.52,0,4,1,3
80,75,4.99,4.05,4.05,0.53,4,1,3
80,76,5,5,5,0.95,4,1,3
80,77,5,5,5,0,1,1,3
80,78,5,5,5,0,1,1,3
80,79,3.06,4.65,4.65,-0.35,3,1,3
80,80,2.95,2.95,2.95,-1.7,4,1,3
80,81,2.95,2.95,2.95,0,4,1,3
80,82,2.95,2.95,2.95,0,4,1,3
80,83,3.97,2.95,2.95,0,4,1,3
80,84,5,5,5,2.05,4,1,3
80,85,5,5,5,0,4,1,3
80,86,5,5,5,0,4,1,3
80,87,2.63,3.81,3.81,-1.19,4,1,3
80,88,1.81,1.81,1.81,-2,4,3,3
80,89,1.81,1.81,1.81,0,4,3,3
80,90,1.81,1.81,1.81,0,4,3,3
80,91,3.37,2.23,2.23,0.42,4,3,3
80,92,4.01,3.95,3.95,1.72,4,1,3
80,93,4.01,4.01,4.01,0.06,4,1,3
80,94,4.01,4.01,4.01,0,4,1,3
80,95,3.47,4.01,4.01,0,4,1,3
80,96,2.72,3.06,3.06,-0.95,4,1,3
80,97,2.72,2.72,2.72,-0.34,4,1,3
80,98,2.72,2.72,2.72,0,4,1,3
80,99,2.72,2.72,2.72,0,4,1,3
80,100,4.5,3.86,3.86,1.14,4,1,3
80,101,4.64,4.63,4.63,0.77,4,1,3
80,102,4.64,4.63,4.63,0,4,1,3
80,103,3.85,4.26,4.26,-0.37,4,1,3
80,104,3.46,3.46,3.46,-0.8,4,1,3
80,105,3.46,3.46,3.46,0,4,1,3
80,106,3.46,3.46,3.46,0,4,1,3
80,107,4.84,4.45,4.45,0.99,4,1,3
80,108,4.84,4.83,4.83,0.38,4,1,3
80,109,4.84,4.83,4.83,0,4,1,3
80,110,4.84,4.83,4.83,0,4,1,3
80,111,4.12,4.48,4.48,-0.35,4,1,3
80,112,3.98,3.98,3.98,-0.5,4,1,3
80,113,3.98,3.98,3.98,0,4,1,3
80,114,4.02,3.98,3.98,0,1,1,3
80,115,4.79,4.67,4.67,0.69,2,1,3
80,116,4.79,4.79,4.79,0.12,2,1,3
80,117,4.79,4.79,4.79,0,1,1,3
80,118,4.06,4.79,4.79,0,1,1,3
81,0,0,0,0,0,1,4,2
81,1,0,0,0,0,1,4,2
81,2,0,0,0,0,1,4,2
81,3,0,0,0,0,1,4,2
81,4,0,0,0,0,1,4,2
81,5,0,0,0,0,1,4,2
81,6,0,0,0,0,1,4,2
81,7,0,0,0,0,1,4,2
81,8,0,0,0,0,1,4,2
81,9,0,0,0,0,1,4,2
81,10,0,0,0,0,1,4,2
81,11,0,0,0,0,1,4,2
81,12,0,0,0,0,1,4,2
81,13,0,0,0,0,1,4,2
81,14,0,0,0,0,1,4,2
81,15,0,0,0,0,1,4,2
81,16,0,0,0,0,1,4,2
81,17,0,0,0,0,1,4,2
81,18,0,0,0,0,1,4,2
81,19,0,0,0,0,1,4,2
81,20,0,0,0,0,1,4,2
81,21,0,0,0,0,1,4,2
81,22,0,0,0,0,1,4,2
81,23,0,0,0,0,1,4,2
81,24,0,0,0,0,1,4,2
81,25,0,0,0,0,1,4,2
81,26,0,0,0,0,1,4,2
81,27,0,0,0,0,1,4,2
81,28,0,0,0,0,1,4,2
81,29,0,0,0,0,1,4,2
81,30,0,0,0,0,1,4,2
81,31,0,0,0,0,1,4,2
81,32,0,0,0,0,1,4,2
81,33,0,0,0,0,1,4,2
81,34,0,0,0,0,1,4,2
81,35,0,0,0,0,1,4,2
81,36,0,0,0,0,1,4,2
81,37,0,0,0,0,1,4,2
81,38,0,0,0,0,1,4,2
81,39,0,0,0,0,1,4,2
81,40,0,0,0,0,1,4,2
81,41,0,0,0,0,1,4,2
81,42,0,0,0,0,1,4,2
81,43,0,0,0,0,1,4,2
81,44,0,0,0,0,1,4,2
81,45,0,0,0,0,1,4,2
81,46,0,0,0,0,1,4,2
81,47,0,0,0,0,1,4,2
81,48,0,0,0,0,1,4,2
81,49,0,0,0,0,1,4,2
81,50,0,0,0,0,1,4,2
81,51,0,0,0,0,1,4,2
81,52,0,0,0,0,1,4,2
81,53,0,0,0,0,1,4,2
81,54,0,0,0,0,1,4,2
81,55,0,0,0,0,1,4,2
81,56,0,0,0,0,1,4,2
81,57,0,0,0,0,1,4,2
81,58,0,0,0,0,1,4,2
81,59,0,0,0,0,1,4,2
81,60,0,0,0,0,1,4,2
81,61,0,0,0,0,1,4,2
81,62,0,0,0,0,1,4,2
81,63,0,0,0,0,1,4,2
81,64,0,0,0,0,1,4,2
81,65,0,0,0,0,1,4,2
81,66,0,0,0,0,1,4,2
81,67,0,0,0,0,1,4,2
81,68,0,0,0,0,1,4,2
81,69,0,0,0,0,1,4,2
81,70,0,0,0,0,1,4,2
81,71,0,0,0,0,1,4,2
81,72,0,0,0,0,1,4,2
81,73,0,0,0,0,1,4,2
81,74,0,0,0,0,1,4,2
81,75,0,0,0,0,1,4,2
81,76,0,0,0,0,1,4,2
81,77,0,0,0,0,1,4,2
81,78,0,0,0,0,1,4,2
81,79,0,0,0,0,1,4,2
81,80,0,0,0,0,1,4,2
81,81,0,0,0,0,1,4,2
81,82,0,0,0,0,1,4,2
81,83,0,0,0,0,1,4,2
81,84,0,0,0,0,1,4,2
81,85,0,0,0,0,1,4,2
81,86,0,0,0,0,1,4,2
81,87,0,0,0,0,1,4,2
81,88,0,0,0,0,1,4,2
81,89,0,0,0,0,1,4,2
81,90,0,0,0,0,1,4,2
81,91,0,0,0,0,1,4,2
81,92,0,0,0,0,1,4,2
81,93,0,0,0,0,1,4,2
81,94,0,0,0,0,1,4,2
81,95,0,0,0,0,1,4,2
81,96,0,0,0,0,1,4,2
81,97,0,0,0,0,1,4,2
81,98,0,0,0,0,1,4,2
81,99,0,0,0,0,1,4,2
81,100,0,0,0,0,1,4,2
81,101,0,0,0,0,1,4,2
81,102,0,0,0,0,1,4,2
81,103,0,0,0,0,1,4,2
81,104,0,0,0,0,1,4,2
81,105,0,0,0,0,1,4,2
81,106,0,0,0,0,1,4,2
81,107,0,0,0,0,1,4,2
81,108,0,0,0,0,1,4,2
81,109,0,0,0,0,1,4,2
81,110,0,0,0,0,1,4,2
81,111,0,0,0,0,1,4,2
81,112,0,0,0,0,1,4,2
81,113,0,0,0,0,1,4,2
81,114,0,0,0,0,1,4,2
81,115,0,0,0,0,1,4,2
81,116,0,0,0,0,1,4,2
81,117,0,0,0,0,1,4,2
81,118,0,0,0,0,1,4,2
82,0,0.21,0.21,0.21,0.21,2,3,2
82,1,0.21,0.21,0.21,0,1,3,2
82,2,0.21,0.21,0.21,0,1,3,2
82,3,0.21,0.21,0.21,0,1,3,2
82,4,0.21,0.21,0.21,0,1,3,2
82,5,0.21,0.21,0.21,0,1,3,2
82,6,0.21,0.21,0.21,0,1,3,2
82,7,0.21,0.21,0.21,0,1,3,2
82,8,0.21,0.21,0.21,0,1,3,2
82,9,0.21,0.21,0.21,0,1,3,2
82,10,0.21,0.21,0.21,0,1,3,2
82,11,0.21,0.21,0.21,0,1,3,2
82,12,0.21,0.21,0.21,0,1,3,2
82,13,0.21,0.21,0.21,0,1,3,2
82,14,0.21,0.21,0.21,0,1,3,2
82,15,0.21,0.21,0.21,0,1,3,2
82,16,0.21,0.21,0.21,0,1,3,2
82,17,0.21,0.21,0.21,0,1,3,2
82,18,0.21,0.21,0.21,0,1,3,2
82,19,0.21,0.21,0.21,0,1,3,2
82,20,0.21,0.21,0.21,0,1,3,2
82,21,0.21,0.21,0.21,0,1,3,2
82,22,0.21,0.21,0.21,0,1,3,2
82,23,0.21,0.21,0.21,0,1,3,2
82,24,0.21,0.21,0.21,0,1,3,2
82,25,0.21,0.21,0.21,0,1,3,2
82,26,0.21,0.21,0.21,0,1,3,2
82,27,0.21,0.21,0.21,0,1,3,2
82,28,0.21,0.21,0.21,0,1,3,2
82,29,0.21,0.21,0.21,0,1,3,2
82,30,0.21,0.21,0.21,0,1,3,2
82,31,0.21,0.21,0.21,0,1,3,2
82,32,0.21,0.21,0.21,0,1,3,2
82,33,0.21,0.21,0.21,0,1,3,2
82,34,0.21,0.21,0.21,0,1,3,2
82,35,0.21,0.21,0.21,0,1,3,2
82,36,0.21,0.21,0.21,0,1,3,2
82,37,0.21,0.21,0.21,0,1,3,2
82,38,0.21,0.21,0.21,0,1,3,2
82,39,0.21,0.21,0.21,0,1,3,2
82,40,0.21,0.21,0.21,0,1,3,2
82,41,0.21,0.21,0.21,0,1,3,2
82,42,0.21,0.21,0.21,0,1,3,2
82,43,0.21,0.21,0.21,0,1,3,2
82,44,0.21,0.21,0.21,0,1,3,2
82,45,0.21,0.21,0.21,0,1,3,2
82,46,0.21,0.21,0.21,0,1,3,2
82,47,0.21,0.21,0.21,0,1,3,2
82,48,0.21,0.21,0.21,0,1,3,2
82,49,0.21,0.21,0.21,0,1,3,2
82,50,0.21,0.21,0.21,0,1,3,2
82,51,0.21,0.21,0.21,0,1,3,2
82,52,0.21,0.21,0.21,0,1,3,2
82,53,0.21,0.21,0.21,0,1,3,2
82,54,0.21,0.21,0.21,0,1,3,2
82,55,0.21,0.21,0.21,0,1,3,2
82,56,0.21,0.21,0.21,0,1,3,2
82,57,0.21,0.21,0.21,0,1,3,2
82,58,0.21,0.21,0.21,0,1,3,2
82,59,0.21,0.21,0.21,0,1,3,2
82,60,0.21,0.21,0.21,0,1,3,2
82,61,0.21,0.21,0.21,0,1,3,2
82,62,0.21,0.21,0.21,0,1,3,2
82,63,0.21,0.21,0.21,0,1,3,2
82,64,0.21,0.21,0.21,0,1,3,2
82,65,0.21,0.21,0.21,0,1,3,2
82,66,0.21,0.21,0.21,0,1,3,2
82,67,0.21,0.21,0.21,0,1,3,2
82,68,0.21,0.21,0.21,0,1,3,2
82,69,0.21,0.21,0.21,0,1,3,2
82,70,0.21,0.21,0.21,0,1,3,2
82,71,0.21,0.21,0.21,0,1,3,2
82,72,0.21,0.21,0.21,0,1,3,2
82,73,0.21,0.21,0.21,0,1,3,2
82,74,0.21,0.21,0.21,0,1,3,2
82,75,0.21,0.21,0.21,0,1,3,2
82,76,0.21,0.21,0.21,0,1,3,2
82,77,0.21,0.21,0.21,0,1,3,2
82,78,0.21,0.21,0.21,0,1,3,2
82,79,0.21,0.21,0.21,0,1,3,2
82,80,0.21,0.21,0.21,0,1,3,2
82,81,0.21,0.21,0.21,0,1,3,2
82,82,0.21,0.21,0.21,0,1,3,2
82,83,0.21,0.21,0.21,0,1,3,2
82,84,0.21,0.21,0.21,0,1,3,2
82,85,0.21,0.21,0.21,0,1,3,2
82,86,0.21,0.21,0.21,0,1,3,2
82,87,0.21,0.21,0.21,0,1,3,2
82,88,0.21,0.21,0.21,0,1,3,2
82,89,0.21,0.21,0.21,0,1,3,2
82,90,0.21,0.21,0.21,0,1,3,2
82,91,0.21,0.21,0.21,0,1,3,2
82,92,0.21,0.21,0.21,0,1,3,2
82,93,0.21,0.21,0.21,0,1,3,2
82,94,0.21,0.21,0.21,0,1,3,2
82,95,0.21,0.21,0.21,0,1,3,2
82,96,0.21,0.21,0.21,0,1,3,2
82,97,0.21,0.21,0.21,0,1,3,2
82,98,0.21,0.21,0.21,0,1,3,2
82,99,0.21,0.21,0.21,0,1,3,2
82,100,0.21,0.21,0.21,0,1,3,2
82,101,0.21,0.21,0.21,0,1,3,2
82,102,0.21,0.21,0.21,0,1,3,2
82,103,0.21,0.21,0.21,0,1,3,2
82,104,0.21,0.21,0.21,0,1,3,2
82,105,0.21,0.21,0.21,0,1,3,2
82,106,0.21,0.21,0.21,0,1,3,2
82,107,0.21,0.21,0.21,0,1,3,2
82,108,0.21,0.21,0.21,0,1,3,2
82,109,0.21,0.21,0.21,0,1,3,2
82,110,0.21,0.21,0.21,0,1,3,2
82,111,0.21,0.21,0.21,0,1,3,2
82,112,0.21,0.21,0.21,0,1,3,2
82,113,0.21,0.21,0.21,0,1,3,2
82,114,0.21,0.21,0.21,0,1,3,2
82,115,0.21,0.21,0.21,0,1,3,2
82,116,0.21,0.21,0.21,0,1,3,2
82,117,0.21,0.21,0.21,0,1,3,2
82,118,0.21,0.21,0.21,0,1,3,2
83,0,0.59,0.58,0.58,0.58,2,3,2
83,1,0.59,0.58,0.58,0,1,3,2
83,2,0.59,0.58,0.58,0,1,3,2
83,3,0.59,0.58,0.58,0,1,3,2
83,4,0.59,0.58,0.58,0,1,3,2
83,5,0.59,0.58,0.58,0,1,3,2
83,6,0.59,0.58,0.58,0,1,3,2
83,7,0.59,0.58,0.58,0,1,3,2
83,8,0.59,0.58,0.58,0,1,3,2
83,9,0.59,0.58,0.58,0,1,3,2
83,10,0.59,0.58,0.58,0,1,3,2
83,11,0.59,0.58,0.58,0,1,3,2
83,12,0.59,0.58,0.58,0,1,3,2
83,13,0.59,0.58,0.58,0,1,3,2
83,14,0.59,0.58,0.58,0,1,3,2
83,15,0.59,0.58,0.58,0,1,3,2
83,16,0.59,0.58,0.58,0,1,3,2
83,17,0.59,0.58,0.58,0,1,3,2
83,18,0.59,0.58,0.58,0,1,3,2
83,19,0.59,0.58,0.58,0,1,3,2
83,20,0.59,0.58,0.58,0,1,3,2
83,21,0.59,0.58,0.58,0,1,3,2
83,22,0.59,0.58,0.58,0,1,3,2
83,23,0.59,0.58,0.58,0,1,3,2
83,24,0.59,0.58,0.58,0,1,3,2
83,25,0.59,0.58,0.58,0,1,3,2
83,26,0.59,0.58,0.58,0,1,3,2
83,27,0.59,0.58,0.58,0,1,3,2
83,28,0.59,0.58,0.58,0,1,3,2
83,29,0.59,0.58,0.58,0,1,3,2
83,30,0.59,0.58,0.58,0,1,3,2
83,31,0.59,0.58,0.58,0,1,3,2
83,32,0.59,0.58,0.58,0,1,3,2
83,33,0.59,0.58,0.58,0,1,3,2
83,34,0.59,0.58,0.58,0,1,3,2
83,35,0.59,0.58,0.58,0,1,3,2
83,36,0.59,0.58,0.58,0,1,3,2
83,37,0.59,0.58,0.58,0,1,3,2
83,38,0.59,0.58,0.58,0,1,3,2
83,39,0.59,0.58,0.58,0,1,3,2
83,40,0.59,0.58,0.58,0,1,3,2
83,41,0.59,0.58,0.58,0,1,3,2
83,42,0.59,0.58,0.58,0,1,3,2
83,43,0.59,0.58,0.58,0,1,3,2
83,44,0.59,0.58,0.58,0,1,3,2
83,45,0.59,0.58,0.58,0,1,3,2
83,46,0.59,0.58,0.58,0,1,3,2
83,47,0.59,0.58,0.58,0,1,3,2
83,48,0.59,0.58,0.58,0,1,3,2
83,49,0.59,0.58,0.58,0,1,3,2
83,50,0.59,0.58,0.58,0,1,3,2
83,51,0.59,0.58,0.58,0,1,3,2
83,52,0.59,0.58,0.58,0,1,3,2
83,53,0.59,0.58,0.58,0,1,3,2
83,54,0.59,0.58,0.58,0,1,3,2
83,55,0.59,0.58,0.58,0,1,3,2
83,56,0.59,0.58,0.58,0,1,3,2
83,57,0.59,0.58,0.58,0,1,3,2
83,58,0.59,0.58,0.58,0,1,3,2
83,59,0.59,0.58,0.58,0,1,3,2
83,60,0.59,0.58,0.58,0,1,3,2
83,61,0.59,0.58,0.58,0,1,3,2
83,62,0.59,0.58,0.58,0,1,3,2
83,63,0.59,0.58,0.58,0,1,3,2
83,64,0.59,0.58,0.58,0,1,3,2
83,65,0.59,0.58,0.58,0,1,3,2
83,66,0.59,0.58,0.58,0,1,3,2
83,67,0.59,0.58,0.58,0,1,3,2
83,68,0.59,0.58,0.58,0,1,3,2
83,69,0.59,0.58,0.58,0,1,3,2
83,70,0.59,0.58,0.58,0,1,3,2
83,71,0.59,0.58,0.58,0,1,3,2
83,72,0.59,0.58,0.58,0,1,3,2
83,73,0.59,0.58,0.58,0,1,3,2
83,74,0.59,0.58,0.58,0,1,3,2
83,75,0.59,0.58,0.58,0,1,3,2
83,76,0.59,0.58,0.58,0,1,3,2
83,77,0.59,0.58,0.58,0,1,3,2
83,78,0.59,0.58,0.58,0,1,3,2
83,79,0.59,0.58,0.58,0,1,3,2
83,80,0.59,0.58,0.58,0,1,3,2
83,81,0.59,0.58,0.58,0,1,3,2
83,82,0.59,0.58,0.58,0,1,3,2
83,83,0.59,0.58,0.58,0,1,3,2
83,84,0.59,0.58,0.58,0,1,3,2
83,85,0.59,0.58,0.58,0,1,3,2
83,86,0.59,0.58,0.58,0,1,3,2
83,87,0.59,0.58,0.58,0,1,3,2
83,88,0.59,0.58,0.58,0,1,3,2
83,89,0.59,0.58,0.58,0,1,3,2
83,90,0.59,0.58,0.58,0,1,3,2
83,91,0.59,0.58,0.58,0,1,3,2
83,92,0.59,0.58,0.58,0,1,3,2
83,93,0.59,0.58,0.58,0,1,3,2
83,94,0.59,0.58,0.58,0,1,3,2
83,95,0.59,0.58,0.58,0,1,3,2
83,96,0.59,0.58,0.58,0,1,3,2
83,97,0.59,0.58,0.58,0,1,3,2
83,98,0.59,0.58,0.58,0,1,3,2
83,99,0.59,0.58,0.58,0,1,3,2
83,100,0.59,0.58,0.58,0,1,3,2
83,101,0.59,0.58,0.58,0,1,3,2
83,102,0.59,0.58,0.58,0,1,3,2
83,103,0.59,0.58,0.58,0,1,3,2
83,104,0.59,0.58,0.58,0,1,3,2
83,105,0.59,0.58,0.58,0,1,3,2
83,106,0.59,0.58,0.58,0,1,3,2
83,107,0.59,0.58,0.58,0,1,3,2
83,108,0.59,0.58,0.58,0,1,3,2
83,109,0.59,0.58,0.58,0,1,3,2
83,110,0.59,0.58,0.58,0,1,3,2
83,111,0.59,0.58,0.58,0,1,3,2
83,112,0.59,0.58,0.58,0,1,3,2
83,113,0.59,0.58,0.58,0,1,3,2
83,114,0.59,0.58,0.58,0,1,3,2
83,115,0.59,0.58,0.58,0,1,3,2
83,116,0.59,0.58,0.58,0,1,3,2
83,117,0.59,0.58,0.58,0,1,3,2
83,118,0.59,0.58,0.58,0,1,3,2
84,0,0.71,0.71,0.71,0.71,2,3,2
84,1,0.71,0.71,0.71,0,1,3,2
84,2,0.71,0.71,0.71,0,1,3,2
84,3,0.71,0.71,0.71,0,1,3,2
84,4,0.71,0.71,0.71,0,1,3,2
84,5,0.71,0.71,0.71,0,1,3,2
84,6,0.71,0.71,0.71,0,1,3,2
84,7,0.71,0.71,0.71,0,1,3,2
84,8,0.71,0.71,0.71,0,1,3,2
84,9,0.71,0.71,0.71,0,1,3,2
84,10,0.71,0.71,0.71,0,1,3,2
84,11,0.71,0.71,0.71,0,1,3,2
84,12,0.71,0.71,0.71,0,1,3,2
84,13,0.71,0.71,0.71,0,1,3,2
84,14,0.71,0.71,0.71,0,1,3,2
84,15,0.71,0.71,0.71,0,1,3,2
84,16,0.71,0.71,0.71,0,1,3,2
84,17,0.71,0.71,0.71,0,1,3,2
84,18,0.71,0.71,0.71,0,1,3,2
84,19,0.71,0.71,0.71,0,1,3,2
84,20,0.71,0.71,0.71,0,1,3,2
84,21,0.71,0.71,0.71,0,1,3,2
84,22,0.71,0.71,0.71,0,1,3,2
84,23,0.71,0.71,0.71,0,1,3,2
84,24,0.71,0.71,0.71,0,1,3,2
84,25,0.71,0.71,0.71,0,1,3,2
84,26,0.71,0.71,0.71,0,1,3,2
84,27,0.71,0.71,0.71,0,1,3,2
84,28,0.71,0.71,0.71,0,1,3,2
84,29,0.71,0.71,0.71,0,1,3,2
84,30,0.71,0.71,0.71,0,1,3,2
84,31,0.71,0.71,0.71,0,1,3,2
84,32,0.71,0.71,0.71,0,1,3,2
84,33,0.71,0.71,0.71,0,1,3,2
84,34,0.71,0.71,0.71,0,1,3,2
84,35,0.71,0.71,0.71,0,1,3,2
84,36,0.71,0.71,0.71,0,1,3,2
84,37,0.71,0.71,0.71,0,1,3,2
84,38,0.71,0.71,0.71,0,1,3,2
84,39,0.71,0.71,0.71,0,1,3,2
84,40,0.71,0.71,0.71,0,1,3,2
84,41,0.71,0.71,0.71,0,1,3,2
84,42,0.71,0.71,0.71,0,1,3,2
84,43,0.71,0.71,0.71,0,1,3,2
84,44,0.71,0.71,0.71,0,1,3,2
84,45,0.71,0.71,0.71,0,1,3,2
84,46,0.71,0.71,0.71,0,1,3,2
84,47,0.71,0.71,0.71,0,1,3,2
84,48,0.71,0.71,0.71,0,1,3,2
84,49,0.71,0.71,0.71,0,1,3,2
84,50,0.71,0.71,0.71,0,1,3,2
84,51,0.71,0.71,0.71,0,1,3,2
84,52,0.71,0.71,0.71,0,1,3,2
84,53,0.71,0.71,0.71,0,1,3,2
84,54,0.71,0.71,0.71,0,1,3,2
84,55,0.71,0.71,0.71,0,1,3,2
84,56,0.71,0.71,0.71,0,1,3,2
84,57,0.71,0.71,0.71,0,1,3,2
84,58,0.71,0.71,0.71,0,1,3,2
84,59,0.71,0.71,0.71,0,1,3,2
84,60,0.71,0.71,0.71,0,1,3,2
84,61,0.71,0.71,0.71,0,1,3,2
84,62,0.71,0.71,0.71,0,1,3,2
84,63,0.71,0.71,0.71,0,1,3,2
84,64,0.71,0.71,0.71,0,1,3,2
84,65,0.71,0.71,0.71,0,1,3,2
84,66,0.71,0.71,0.71,0,1,3,2
84,67,0.71,0.71,0.71,0,1,3,2
84,68,0.71,0.71,0.71,0,1,3,2
84,69,0.71,0.71,0.71,0,1,3,2
84,70,0.71,0.71,0.71,0,1,3,2
84,71,0.71,0.71,0.71,0,1,3,2
84,72,0.71,0.71,0.71,0,1,3,2
84,73,0.71,0.71,0.71,0,1,3,2
84,74,0.71,0.71,0.71,0,1,3,2
84,75,0.71,0.71,0.71,0,1,3,2
84,76,0.71,0.71,0.71,0,1,3,2
84,77,0.71,0.71,0.71,0,1,3,2
84,78,0.71,0.71,0.71,0,1,3,2
84,79,0.71,0.71,0.71,0,1,3,2
84,80,0.71,0.71,0.71,0,1,3,2
84,81,0.71,0.71,0.71,0,1,3,2
84,82,0.71,0.71,0.71,0,1,3,2
84,83,0.71,0.71,0.71,0,1,3,2
